,title,url,address,latitude,longitude,price,info,description
628,"3 bedroom, 1.5 bath, Trails End, Paradise",https://www.kijiji.ca/v-apartments-condos/st-johns/3-bedroom-1-5-bath-trails-end-paradise/1457372297,", paradise A1L1J5 NL, Canada",47.5367484,-52.8550324,"$1,100.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 1.5 *** Parking Included: 2 *** Agreement Type: 1 Year *** Move-In Date: September 4, 2019 *** Pet Friendly: Yes *** Utilities Included: Water *** Also Included: N/A *** Size (sqft): 1,570 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard, Balcony","Available immediately. 3 Bedroom upstairs less than 1.5km from outer ring road. 1.5 bathrooms. Hardwood and ceramic floors. Propane fireplace. Deck and large shed in the fenced back yard. Appliances included: fridge, stove, microwave, dishwasher, washer, dryer. Parking for 2 cars. Pets will be considered."
629,"44 POLLUX Drive MOUNT PEARL, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/44-pollux-drive-mount-pearl-newfoundland-labrador/1402315628,"44 POLLUX Drive, MOUNT PEARL, NL, A1N0E8",47.5288352,-52.8151281,"$280,000.00 ",Bedrooms: 2 *** Bathrooms: 1,"MLS庐 #1188055 Ready For Occupancy!!New 2 Bedroom one bathroom Split Entry Bungalow, located in Pearlview West.  This area is perfect for the first time buyer or the empty Nestor!!  Features include, full landscaping, double paved driveway, eaves-trough where required, front exterior trim, 10x12 deck, R50 attic insulation, low e argon windows and full insulated basement with rough in for future bath. Inside you will be impressed with the open concept layout, crown moldings, and custom cabinets.   HST Rebate to be assigned to the Vendor on closing. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
630,"19 - 21 Bishops Cove Road Spaniards Bay, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/19-21-bishops-cove-road-spaniards-bay-newfoundland-labrador/1445104860,"19 - 21 Bishops Cove Road, Spaniards Bay, NL, A0A3X0",47.6359582,-53.2300943,"$249,900.00 ",Bedrooms: 4 *** Bathrooms: 3,"MLS庐 #1198680 This beautiful home comes with a water view on the front of the home and an attached ground level apartment, perfect to that extended family. This home boasts of owner's pride from the well maintained mature grounds, to the modernizations including the custom designed birch kitchen, modern bathroom and impeccable floorings, this homes shows extremely well and is fully developed, some of the features you need to know about this home and property are, the land is very large and contains 0.49 Acres with 124.8' frontage on Bishops Cove Road and also as 32.5' frontage on Brazils Hill which lends itself to lots of possible development.  The house may be 34 years old but the effective age is more of a 15 years or less.  The primary source of heating is by electric baseboard both in the attached apartment and the main house but there is a wood stove in the basement family room used as a secondary source of heating. Large deck of the rear with Gazebo, Large storage shed is developed and heated. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
631,"1 Beaumont Street St John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/1-beaumont-street-st-johns-newfoundland-labrador/1450973915,"1 Beaumont Street, St John's, NL, A1E1R3",47.5555907,-52.7239329,"$260,000.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1200290 Location, location!!!!! Solid and spacious 2 apt bungalow, tucked away on a quiet cul de sac in centre city. Upgrades in recent years are shingles (2 years ago), electrical panel, some windows, new hot water boiler, (about 7 months), electric hot air furnace about four years ago, chain link fence. Large shed 12x14  There's a very spacious apartment that needs some sprucing up, but great location for easy rent.  Walking distance to downtown St John's. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
632,"36 Scotts Road S Conception Bay South, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/36-scotts-road-s-conception-bay-south-newfoundland-labrador/1450975037,"36 Scotts Road S, Conception Bay South, NL, A1X6L6",47.4836052,-53.0378392,"$199,900.00 ",Bedrooms: 3 *** Bathrooms: 1,"MLS庐 #1200203 Perfect for the first time homebuyer! This affordable 3 bedroom home was extensively renovated in 2012 and shows extremely well. The open concept kitchen and living room are tastefully finished with beautiful kitchen cabinets and crown mouldings, with ceramic flooring in the wet spaces and stylish laminate flooring in the living areas. The huge master bedroom is a rare feature at this price point. Walking distance to Upper Gullies Elementary, and close to daycares, shopping, and a short drive to Peacekeepers Way. The home sits on an oversized lot with rear yard access to the large backyard, and the rear deck features a beautiful view of the bay. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
633,3 bedroom house for rent/ lease,https://www.kijiji.ca/v-apartments-condos/st-johns/3-bedroom-house-for-rent-lease/1457202002,"Bourne's Cl, Torbay, NL A1K 1L3, Canada",47.639283,-52.7287893,"$2,500.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 3.5 *** Parking Included: 3+ *** Agreement Type: Month-to-month *** Move-In Date: September 7, 2019 *** Pet Friendly: Limited *** Utilities Included: Hydro, Heat, Water *** Also Included: Cable / TV, Internet *** Size (sqft): 2,900 *** Furnished: No *** Air Conditioning: Yes *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard, Balcony","Beautiful 3 bedroom 3.5 baths and office / playroom on main unit of home with rec room And wet bar located in Torbay just past Jack Byrne arena , heat, AC, light, cable , internet included $2500 monthly"
634,"23 SUMAC Street ST. JOHN'S, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/23-sumac-street-st-johns-newfoundland-labrador/1444899889,"23 SUMAC Street, ST. JOHN'S, NL, A1H0G5",47.4878044,-52.817739,"$424,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1198499 Check out this meticulously maintained two story with attached garage in beautiful Southlands. As you drive by, you will see the pride the owners have in this property. This home has a mini-split on each floor, preparing the new owner for those increasing power bills ($271.00 equal payment including heating the hot tub!) The owner has installed a hookup for a generator for those potential power outages. Large deck out back, fully fenced rear yard and a beautiful hot tub included!! The main floors opened concept with great flow, and main floor laundry. Ensuite off the master has a custom shower with soaker tub. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
635,1 Cranes Lane,https://www.kijiji.ca/v-house-for-sale/st-johns/1-cranes-lane/1418981062,"1 Cranes Lane, Upper Island Cove, Newfoundland, A0A 4E0",47.630737,-53.23018,"$89,900.00 ",Bedrooms: 4 *** Bathrooms: 1,"Ocean View Saltbox Home! This traditional 2-storey sits on a quiet lane in the scenic community of Upper Island Cove; just a short drive to major amenities in Bay Roberts and Carbonear. The main floor features an eat-in kitchen which opens to the spacious living room. A porch and full bath complete the first level. The original staircase adds character to the home. Upstairs are 4 bedrooms, lots of space for a family. A storage shed on the property provides additional space. A fantastic feature of this home is you can move in while making updates to suit your taste! Enjoy life around the bay as a year-round resident or for weekend retreats! Call today to schedule a viewing!  Brokerage: EXIT Realty Oceans Edge  Salesperson: Pam Norman  MLS 庐: 1191975"
636,"57 Vokeys Road Whitbourne, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/57-vokeys-road-whitbourne-newfoundland-labrador/1425401502,"57 Vokeys Road, Whitbourne, NL, A0B3K0",47.4274468,-53.5185711,"$345,000.00 ",Bedrooms: 3 *** Bathrooms: 1,"MLS庐 #1193229 TURN KEY and move in ready in this 2 storey back-split home just 45 minutes from St. John's on Goose Pond in Whitbourne. The homeowner didn't spare expense when it came to the interior. There is hardwood floors throughout, absolutely beautiful pine ceilings and walls .This wonderful family home has year round road access and the home not only overlooks the pond , but it has its own access to the pond plus its own pier, to tie up your boat. There is a wired detach garage  16 x 24  to stow away your boat and other toys. You can relax around the camp fire, take in the view of the other homes on the other side or sit back on the huge (35 foot)  covered patio and enjoy the quietness of nature that surround you. The road is paved to the home, and if you want to live here all year long, there is garbage collection, all the amenities are just minutes away, like schools, shopping, medical clinic, gas stations etc. The main source of heating is an electric furnace. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
637,Room for rent. East end of St John鈥檚,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-east-end-of-st-john-s/1457346630,"228 Torbay Rd, St. John's, NL A1A 2H4, Canada",47.5974485,-52.7101411,$600.00 ,Furnished: Yes *** Pet Friendly: No,"Room for Rent in quiet home in the East end of St John's. Available today Next to the new Colemans grocery.House is fully furnished and close to schools, grocery and many shopping outlets. Offstreet parking. Snowclearing and lawn care included. House cleaning included. 4.3 kms from MUN. 2.5 kms from ConaRoom includes bed with linens Dresser flat screen tv All utilities. $600 per month per room"
638,"170 MAIN Road DEEP BIGHT, T. BAY, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/170-main-road-deep-bight-t-bay-newfoundland-labrador/1375159045,"170 MAIN Road, DEEP BIGHT, T. BAY, NL, A0E2A0",48.0282991,-53.8089075,"$154,900.00 ",Bedrooms: 3 *** Bathrooms: 2,"MLS庐 #1180350 Located on the main road in scenic Deep Bight, which is approx. a 8 min. drive to Clarenville, plus NO town taxes. Purchased approx. 5 years ago, the owner installed a new kitchen, flooring, electric heaters, lighting fixtures. Owner started to improve home by adding a walk in closet in master bedroom, 4.3 ft, X 7.7 feet, plus starting to install a stand up shower in the main bathroom, and do plastering and painting. However due to work commitments away, this has yet to be finished, so new owner can add their own design ideas. The basement has a sub-floor, plus insulted walls, and drywall installed. Would make a great rec-room or even an apartment. There is a detached shed, 20 X 12, with a loft. Owner is motivated to sell, so view this great opportunity to own a nice home, and place your own finishing touches.  The appliances are all Stainless Steel, and of excellent quality. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
